income,credit_score,debt,debt_to_income,age,loan_approved
13531,303,56680,4.18889956396423,67,1
8588,346,28400,3.3069399161620865,24,1
5311,393,84297,15.872152137073998,69,0
2987,512,67346,22.546367592902577,66,0
5321,735,87110,16.370982897951514,33,1
17812,807,28562,1.6035257130024703,60,1
6615,504,40663,6.147089947089947,48,1
17512,680,18510,1.0569894929191412,68,1
15146,372,61608,4.06760860953387,44,0
15654,815,72489,4.63070141816788,50,1
5052,375,52182,10.32897862232779,70,0
2726,376,87667,32.159574468085104,46,1
5760,709,26883,4.6671875,25,1
3875,405,71427,18.432774193548386,50,1
15969,775,35844,2.2445989103888784,58,1
6033,574,18728,3.1042599038620917,36,1
7443,387,98923,13.290742979981191,38,1
19373,376,11094,0.5726526609198369,58,1
5744,376,2407,0.4190459610027855,38,0
18977,741,55412,2.9199557358908153,42,1
3774,839,12644,3.350291467938527,59,1
12651,544,85834,6.784760098015967,73,1
2935,681,60746,20.69710391822828,40,1
15395,441,52748,3.4263072426112373,28,0
5808,667,59021,10.162017906336088,50,0
18715,383,62651,3.347635586427999,37,1
13641,442,36807,2.6982625907191555,42,1
16376,651,34072,2.0806057645334635,43,1
7889,844,38398,4.867283559386488,57,1
7054,451,28669,4.064218882903317,69,0
5868,457,30161,5.139911383776415,29,0
18585,745,7282,0.39182136131288675,49,1
3842,602,26539,6.907600208224883,50,0
12058,749,3307,0.2742577541880909,27,1
11101,523,17745,1.5985046392216917,21,0
14497,342,39433,2.7200800165551495,32,0
6658,563,34555,5.189996996094924,68,0
13381,302,1073,0.08018832673193334,23,1
9544,567,32683,3.4244551550712488,44,0
9718,315,25741,2.6487960485696647,22,1
15851,633,22286,1.4059680777238028,22,1
19154,763,3599,0.18789808917197454,35,1
13777,358,27293,1.9810553821586703,45,0
3628,476,15389,4.24173098125689,52,1
2386,362,12318,5.162615255658005,39,1
8031,606,48875,6.085792553853817,51,0
8439,545,3055,0.362009716791089,21,0
15392,588,82579,5.365059771309771,35,1
4282,631,6320,1.4759458197104156,58,1
3856,826,4642,1.2038381742738589,68,1
17670,554,92694,5.245840407470289,43,1
3998,809,9321,2.331415707853927,59,1
7476,762,79968,10.696629213483146,39,1
11428,498,88293,7.72602380119006,64,1
6669,570,59618,8.939571150097466,50,0
14336,363,26044,1.8166852678571428,60,1
11342,529,21971,1.9371363075295362,31,0
9064,548,25727,2.8383715798764344,48,1
9446,545,22559,2.3882066483167477,27,0
19815,456,73820,3.7254605097148623,68,0
7624,387,83201,10.91303777544596,41,0
9461,612,27476,2.904132755522672,38,1
3819,365,62683,16.413459020686044,65,0
12516,319,10991,0.8781559603707255,25,0
15749,332,85097,5.403327195377484,49,0
19514,372,70047,3.589576714153941,48,1
4658,642,10796,2.317732932589094,51,1
5500,432,3881,0.7056363636363636,40,1
4120,354,15668,3.8029126213592233,42,1
6020,360,34312,5.699667774086379,24,0
12213,819,28106,2.3013182674199624,36,1
5259,571,92758,17.63795398364708,24,0
12081,545,15729,1.3019617581326048,64,0
3823,475,70320,18.39393146743395,25,1
19858,616,54913,2.7652835129418873,31,1
15467,430,57026,3.686946402017198,18,1
8990,401,59402,6.607563959955506,30,0
5134,609,37282,7.261784183872225,20,0
18743,591,99449,5.305927546283946,70,1
17434,794,74638,4.2811747160720435,45,1
17007,660,38218,2.2471923325689422,55,0
12233,637,17950,1.4673424343987576,68,1
18378,309,59739,3.250571335292197,32,0
3141,348,4507,1.4348933460681312,53,1
12135,786,46303,3.8156571899464358,70,1
14966,620,79059,5.282573834023787,20,1
5361,432,24667,4.6011938071255365,21,1
9835,382,3992,0.40589730554143366,22,0
13172,356,73563,5.58480109322806,67,0
18390,675,87680,4.767808591625884,43,0
5267,648,25530,4.847161572052402,42,1
8564,570,15305,1.7871321812237273,27,1
13411,782,52129,3.887033032585191,25,1
7906,410,87267,11.038072350113838,29,0
18028,375,86209,4.781950299534058,71,0
9611,457,98833,10.283321194464676,20,0
19297,831,52044,2.69699953360626,44,1
4011,628,91378,22.781849912739965,67,0
19826,421,89363,4.50736406738626,40,0
13246,340,58817,4.440359353767175,57,0
15790,466,46666,2.9554148195060166,50,0
13738,322,26173,1.9051535885864026,31,0
16730,578,18909,1.1302450687387926,71,0
13120,768,63967,4.875533536585366,40,1
10767,699,31007,2.879817962292189,48,1
15703,308,12985,0.8269120550213335,30,0
2929,312,22525,7.690337999317173,74,0
13951,351,37403,2.681026449716866,29,1
17845,508,37193,2.0842252731857664,52,0
19438,849,3830,0.19703673217409198,35,1
17747,701,56144,3.163576942581845,38,1
7744,490,533,0.06882747933884298,62,0
11649,350,20946,1.7980942570177698,64,0
8980,692,23504,2.617371937639198,59,1
9069,599,55715,6.143455728305216,18,1
11591,495,28255,2.437667155551721,55,0
2442,716,56441,23.11261261261261,58,1
6652,719,36855,5.5404389657245945,59,1
11370,821,41721,3.669393139841689,64,1
9597,655,41850,4.360737730540794,26,1
16325,447,34723,2.1269831546707505,40,0
6458,664,35739,5.534066274388356,31,0
8591,663,5539,0.6447445000582004,28,0
18346,701,73029,3.9806497329118065,24,1
13826,791,64509,4.665774627513381,48,1
16138,528,21311,1.320547775436857,41,0
19294,836,69180,3.5855706437234374,43,1
4169,567,85981,20.623890621252098,47,1
8313,704,35934,4.322627210393359,51,1
10315,310,9511,0.9220552593310712,63,1
10036,619,183,0.018234356317257873,55,1
2785,425,9475,3.4021543985637344,22,0
8139,605,84766,10.414792972109597,22,1
8344,810,63130,7.565915627996165,36,1
16973,388,59577,3.510104283273434,68,0
7619,654,26008,3.4135713348208427,55,1
3936,651,76868,19.52947154471545,45,0
5807,313,47941,8.255725848114345,43,1
9151,556,42756,4.672276253961316,59,0
11493,508,70258,6.113112329243887,40,1
14355,580,80730,5.623824451410658,63,0
5236,742,92167,17.60255920550038,66,1
17848,688,27912,1.5638727028238457,47,1
4352,782,82702,19.003216911764707,20,1
3932,446,50659,12.883774160732452,45,0
12913,578,46840,3.6273522806474094,50,1
10556,820,81512,7.721864342553998,59,1
7498,733,38623,5.151106961856495,20,1
12582,443,63303,5.031235097758703,22,1
19330,588,46062,2.382928091050181,74,0
15865,685,56690,3.5732745036243303,36,1
11569,313,77582,6.706024721237791,59,0
19823,556,98980,4.993189729102558,74,0
6857,645,23634,3.446696806183462,65,1
2340,644,4090,1.7478632478632479,18,0
13181,699,45266,3.4341855701388364,55,1
18766,506,30008,1.5990621336459554,26,1
10491,471,87643,8.354113049280336,22,1
2138,763,58704,27.457436856875585,63,1
2358,569,62866,26.660729431721798,59,0
11714,520,8382,0.7155540379033635,51,0
3627,451,47774,13.171767300799559,54,0
17996,482,74570,4.14369859968882,50,0
7004,698,74062,10.574243289548829,42,0
15283,371,89609,5.863312176928614,59,0
8652,717,46698,5.397364771151179,46,1
4151,582,1110,0.2674054444712118,42,0
11429,373,81981,7.173068509930878,71,0
16072,654,386,0.024016923842707816,26,1
13927,796,58513,4.201407338263804,20,1
8905,627,84120,9.446378439079169,32,1
14452,834,99987,6.918557985053972,21,1
18212,746,47801,2.6246980013178125,62,1
3307,672,96085,29.05503477472029,55,0
16852,661,71857,4.264004272489912,37,1
4660,392,89976,19.30815450643777,66,0
12403,620,31566,2.5450294283641055,40,1
12238,623,32521,2.6573786566432425,54,1
8207,683,23798,2.8997197514317046,64,0
3140,645,13565,4.320063694267516,25,1
3708,402,23027,6.210086299892125,74,0
5630,514,97631,17.34120781527531,54,0
12485,491,5631,0.45102122547056467,73,0
14021,493,89865,6.409314599529278,62,0
18859,679,56878,3.015960549339838,50,1
9684,702,45206,4.668112350268484,50,1
3207,310,58582,18.266916120985343,24,0
15331,486,58334,3.8049703215706736,39,0
3960,314,72323,18.263383838383838,22,1
2557,596,53619,20.969495502542042,63,0
17883,710,26875,1.5028239109769055,32,1
15893,351,24514,1.5424400679544454,38,0
2882,327,22580,7.834836918806385,42,1
6761,316,85827,12.694423901789676,34,1
7867,650,4288,0.5450616499300877,73,0
14869,727,6734,0.45288856009146544,67,1
9166,528,83000,9.055204014837443,24,1
14982,509,39008,2.603657722600454,71,1
9929,730,49349,4.970188337194078,67,1
7347,593,7814,1.0635633591942288,36,1
9269,403,43154,4.655734167655626,69,0
15527,503,7851,0.5056353448831068,24,0
4454,352,1600,0.3592276605298608,57,0
14991,674,56614,3.776532586218398,62,1
4808,353,72402,15.058652246256239,67,0
8642,575,3692,0.42721592224022215,41,0
5825,634,58027,9.961716738197424,28,1
5536,330,20373,3.680093930635838,58,0
17309,434,98636,5.69853833265931,72,0
5802,357,62805,10.824715615305067,18,0
8142,404,80383,9.872635716040286,71,0
11094,565,14507,1.3076437714079683,49,1
2364,821,62931,26.620558375634516,57,1
17688,795,75499,4.268374038896427,70,1
3863,552,71642,18.5456898783329,61,0
18499,594,72869,3.93907778798854,19,0
9084,457,97449,10.727542932628799,32,0
10016,848,96819,9.666433706070288,38,1
4384,366,39423,8.992472627737227,41,0
17072,598,95351,5.5852272727272725,67,0
5935,762,86120,14.510530749789385,34,1
15127,400,90918,6.010312685925828,64,0
16482,355,66600,4.040771751001092,69,0
9742,631,41848,4.295627181276945,69,0
18165,692,6820,0.37544728874208644,26,1
4490,680,8512,1.8957683741648106,52,0
15324,391,36725,2.396567475854868,37,0
3137,746,51534,16.427797258527256,36,1
5420,408,85151,15.710516605166053,35,0
7845,616,39776,5.070235818992989,37,1
5906,467,60945,10.319166948865561,47,1
14413,734,83420,5.787830430861028,57,1
2276,741,47455,20.850175746924428,18,1
19611,517,83488,4.257202590382948,41,1
8337,521,52433,6.289192755187718,41,1
13944,827,9711,0.6964285714285714,64,1
17906,577,59262,3.3096168881939017,36,1
19079,765,86009,4.50804549504691,47,1
14306,329,83785,5.856633580315951,43,0
12503,658,9597,0.7675757818123651,59,1
6208,587,60067,9.675740979381443,61,0
13590,385,87520,6.440029433406917,55,0
12886,533,48022,3.726680117957473,46,1
14866,612,81924,5.510830082066461,30,0
3088,664,18782,6.0822538860103625,21,0
5363,568,51782,9.655416744359501,62,0
2024,430,72144,35.644268774703555,34,1
11764,650,98651,8.385838150289016,50,1
11959,479,55013,4.600133790450706,22,0
14935,779,72036,4.823300970873786,45,1
10068,462,35342,3.5103297576479937,41,1
9295,395,85745,9.224852071005918,34,1
10392,809,20977,2.0185719784449576,67,1
13390,664,57396,4.286482449589245,56,1
10448,652,50021,4.787614854517611,65,1
12433,735,69057,5.554331215314083,57,1
17038,382,66836,3.922760887428102,61,1
13528,524,27075,2.0014044943820224,63,0
17743,711,89515,5.045088203798681,68,1
10605,417,30802,2.9044790193305046,28,1
4014,781,77761,19.37244643746886,29,1
3381,491,77017,22.77935522034901,30,0
3098,406,86753,28.00290510006456,25,1
11101,681,55822,5.028555985947212,18,0
2187,689,51603,23.59533607681756,26,0
13948,543,80291,5.756452537998279,45,0
12207,767,90450,7.4096829687884,19,1
4092,837,35592,8.697947214076246,31,1
7242,509,56006,7.733499033416184,30,1
10549,372,26269,2.490188643473315,65,0
7185,608,50138,6.978148921363952,19,1
17271,485,62398,3.6128770771814023,21,0
7776,552,90091,11.585776748971194,29,1
14449,312,19874,1.3754585092393938,65,0
9823,598,57228,5.825918762088975,27,1
17717,375,62670,3.537280577975955,20,1
9355,350,7925,0.8471405665419561,21,0
8465,448,3107,0.3670407560543414,23,0
14737,421,86388,5.861980050213748,40,0
19881,510,95719,4.814596851265027,22,0
15324,579,27617,1.802205690420256,67,0
12350,837,74258,6.012793522267207,20,1
4555,455,50075,10.993413830954994,27,0
4951,537,22631,4.57099575843264,60,1
19622,675,62444,3.1823463459382326,36,1
6727,381,97158,14.442990932064813,31,0
7686,791,7883,1.0256310174342962,38,1
5701,655,19708,3.4569373794071216,60,1
4780,572,46221,9.669665271966528,45,0
19972,343,17197,0.8610554776687362,38,0
4368,422,21134,4.8383699633699635,53,0
17592,648,33550,1.9071168713051387,41,1
2436,629,14642,6.010673234811166,71,0
4828,708,20439,4.233429991714996,55,1
3556,622,97779,27.496906636670417,34,1
15364,410,24583,1.6000390523301224,39,0
17061,388,93885,5.502901353965184,36,0
12576,732,79538,6.324586513994911,62,1
18566,398,62014,3.340191748357212,71,0
9190,838,19523,2.124374319912949,27,1
7565,445,70543,9.324917382683411,28,0
17369,556,85971,4.949680465196614,55,0
3589,488,90629,25.25188074672611,19,1
2159,539,76830,35.585919407132934,50,1
14145,802,45538,3.219370802403676,60,1
17373,570,47310,2.723191158694526,48,0
8555,819,10908,1.2750438340151957,65,1
18237,849,57290,3.14141580303778,52,1
11203,413,53634,4.787467642595733,54,0
10244,638,12699,1.2396524795001953,64,1
16743,658,66912,3.996416412829242,64,1
15333,633,14255,0.9296941237852997,53,1
15341,468,79183,5.161527931686331,40,0
3228,638,60282,18.67472118959108,53,1
7590,560,58249,7.674440052700922,57,0
7585,498,38176,5.03309162821358,56,0
11227,510,8163,0.7270864879308809,43,1
8046,586,54210,6.737509321401939,42,0
14237,771,71979,5.055770176301187,34,1
17649,781,78860,4.468241826732393,32,1
6945,322,21143,3.04434845212383,54,0
9927,408,4920,0.495618011483832,62,1
14641,595,82911,5.662932859777338,21,0
17998,305,37996,2.111123458162018,39,0
15386,849,11748,0.7635512803847654,34,1
9016,502,94071,10.433784383318544,39,0
16027,624,81251,5.06963249516441,34,0
17920,543,47252,2.6368303571428573,31,0
15752,626,63179,4.010855764347385,31,0
5167,346,6450,1.2483065608670407,34,0
13989,312,52756,3.7712488383730074,25,0
16087,679,50235,3.122707776465469,51,1
4437,664,90546,20.407031778228532,43,0
17275,641,20,0.0011577424023154848,62,0
7276,520,80253,11.029824079164376,47,0
10859,372,9664,0.8899530343493876,39,0
9818,345,66635,6.7870238337746995,33,0
6728,803,23225,3.4519916765755054,47,1
7738,573,68173,8.810157663478934,33,1
7793,507,85333,10.949955087899397,55,1
6523,423,40225,6.166641116050897,71,0
7571,309,10807,1.427420420023775,41,0
18209,628,83274,4.573233016640123,53,0
17246,486,6402,0.3712165139742549,52,0
12380,842,4521,0.36518578352180936,23,1
4224,359,63165,14.953835227272727,21,0
10389,741,8382,0.806814900375397,35,1
17927,516,15065,0.8403525408601551,23,1
13684,301,85470,6.245980707395498,43,0
12640,835,14425,1.1412183544303798,54,1
10662,655,13111,1.2296942412305383,44,1
8361,464,40799,4.879679464178926,58,0
3948,390,53257,13.489614994934144,28,0
14091,466,61177,4.34156553828685,55,0
13992,506,81046,5.792309891366495,33,1
8318,581,37851,4.550492906948786,36,1
14180,364,8816,0.6217207334273624,60,0
2234,815,77853,34.84914950760967,70,1
17372,456,2175,0.12520147363573567,32,0
2522,605,11341,4.496827914353688,43,0
14718,694,63908,4.34216605517054,73,1
11821,373,25654,2.1702055663649436,58,0
7832,486,60895,7.775153217568948,73,1
14820,636,59696,4.028070175438597,48,1
18211,539,57889,3.1787930371753337,36,0
9122,832,87144,9.553168164876123,74,1
7842,440,83115,10.598699311400154,68,0
3316,564,30194,9.105548854041013,41,0
15200,438,34837,2.291907894736842,26,1
19508,758,68894,3.531576789009637,40,1
17206,369,84358,4.902824596071138,21,1
3378,684,41576,12.307874481941978,27,0
3519,497,19727,5.605853935777209,26,0
9935,504,34579,3.4805234021137395,36,0
8093,730,96554,11.930557271716298,32,1
7355,624,16555,2.2508497620666215,68,0
11083,741,53294,4.808625823333033,51,1
7574,587,49777,6.572088724584104,59,0
15324,525,5906,0.3854085095275385,36,0
4257,363,40751,9.572703782006107,66,0
15411,797,69599,4.5161897346051525,69,1
17233,359,74180,4.304532002553241,73,0
17887,696,73678,4.11908089674065,38,0
4005,556,31644,7.901123595505618,51,0
12860,538,33521,2.6066096423017107,68,0
12070,337,11564,0.9580778790389395,34,0
11388,324,70640,6.2030207235686685,35,1
16609,709,27299,1.6436269492443856,34,1
18363,760,47958,2.6116647606600227,19,1
18923,716,56078,2.963483591396713,68,1
16823,656,13421,0.7977768531177555,18,1
19845,682,88747,4.472008062484253,60,1
10547,457,11202,1.0621029676685314,74,1
13515,732,42185,3.1213466518682944,27,1
2234,347,3685,1.6495076096687555,54,1
16562,627,90197,5.446021011955078,65,1
19932,732,42637,2.139123018262091,73,1
9480,730,18366,1.9373417721518988,22,1
6213,355,24276,3.907291163689039,73,0
12293,567,80946,6.584723013096885,72,0
3673,368,48239,13.133405935202832,29,0
4100,748,75214,18.344878048780487,53,1
13849,556,24575,1.7744963535273306,48,0
5841,789,41401,7.087998630371512,72,1
12197,348,41230,3.38033942772813,55,0
10016,615,79424,7.9297124600638975,68,0
9011,712,82263,9.129175452225057,26,1
6493,733,68617,10.567842291698753,61,1
19058,301,23021,1.2079441704271172,43,0
10578,444,9449,0.8932690489695595,32,0
4158,665,15657,3.7655122655122657,33,0
4064,719,35059,8.626722440944881,30,1
5253,743,1532,0.29164287074052925,42,1
14828,733,50805,3.4262881035878068,47,1
3401,356,81551,23.978535724786827,70,1
17193,477,37756,2.1960100040714243,73,0
14096,592,71880,5.099318955732123,24,0
6214,345,74642,12.011908593498552,74,0
13023,469,34206,2.626583736466252,72,0
13950,570,52168,3.7396415770609317,69,1
12704,716,75188,5.918450881612091,21,1
12343,438,24550,1.988981609009155,60,1
13867,546,6389,0.4607341169683421,57,0
4745,447,87897,18.524130663856692,55,0
5866,529,35847,6.110978520286396,74,1
13956,673,79239,5.677773000859845,47,1
7818,379,18642,2.384497313891021,27,0
18093,364,36509,2.017852208036257,47,0
17493,387,79417,4.539930257817413,56,0
19908,387,49237,2.473226843480008,24,1
10224,503,15414,1.5076291079812207,53,1
6025,681,63176,10.48564315352697,52,1
8155,775,79865,9.793378295524219,41,1
15839,838,62059,3.9181135172675043,56,1
2719,513,49150,18.076498712762046,53,0
16890,373,88367,5.231912374185909,62,1
19356,360,41091,2.1229076255424673,37,0
6426,842,73124,11.379396202925614,66,1
14512,518,903,0.062224366041896365,49,0
17064,311,54235,3.178328645100797,56,0
15767,714,58565,3.714403500983066,66,1
13308,331,55342,4.158551247370003,43,1
13477,459,42723,3.170067522445648,43,0
14903,536,35572,2.3869019660471045,53,0
10680,480,17610,1.648876404494382,60,0
4204,640,34052,8.099904852521409,52,0
3102,757,98993,31.91263700838169,60,1
7243,379,87063,12.02029545768328,52,0
8614,772,37550,4.359182725795217,29,1
18299,411,54033,2.952784305153287,50,1
10707,591,29011,2.7095358176893622,53,0
15913,682,34764,2.184628919751147,31,0
2630,316,97540,37.08745247148289,50,0
13908,792,53533,3.8490796663790623,63,1
12847,630,24064,1.8731221296800808,62,1
11171,785,49581,4.438367200787754,62,1
14721,705,28702,1.9497316758372394,41,1
18661,416,85701,4.592519157601415,32,0
18616,414,8631,0.46363343360550063,48,0
11744,848,87388,7.441076294277929,34,1
7690,846,70043,9.108322496749025,29,1
15401,635,66063,4.289526654113369,39,1
9659,635,28981,3.0004141215446736,40,1
12601,446,35764,2.838187445440838,43,0
13704,421,50513,3.686004086398132,31,1
2025,380,99007,48.892345679012344,29,0
17384,674,66198,3.80798435342844,67,1
15705,362,24940,1.5880292900350208,21,0
10652,803,71792,6.739767179872325,63,1
15379,748,28432,1.8487547955003576,68,1
9006,727,8367,0.9290473017988008,30,1
10682,726,25511,2.3882231791799287,74,1
3072,720,8573,2.7906901041666665,72,1
2215,621,15582,7.034762979683973,35,0
11915,465,5378,0.45136382710868655,60,1
11784,760,65296,5.5410726408689746,45,1
16824,758,13500,0.8024251069900142,55,1
5313,488,65841,12.392433653303218,58,1
13033,763,21881,1.678892043274764,61,1
11968,678,70233,5.868399064171123,36,1
18241,301,51542,2.8256126308864644,63,0
7939,663,65285,8.223327875047236,64,0
16696,371,59547,3.566542884523239,60,0
16794,726,62151,3.700785994998214,55,1
4295,469,7222,1.6814901047729918,63,0
3696,504,7933,2.1463744588744587,20,0
13185,636,83385,6.324232081911263,36,1
14001,771,89772,6.411827726590958,37,1
16350,494,98706,6.0370642201834865,42,0
5644,574,78437,13.897413182140326,28,1
8420,306,6940,0.8242280285035629,73,0
13837,477,84590,6.113319361133193,34,0
8353,541,59145,7.080689572608644,66,0
12541,502,43610,3.4773941471971934,72,0
3932,842,57520,14.628687690742625,52,1
13486,761,4544,0.33694201394038265,31,1
3757,379,90854,24.18259249401118,56,0
7085,822,54812,7.7363443895553985,74,1
7637,716,71610,9.376718606782768,36,1
3116,683,51500,16.52759948652118,20,0
12759,690,39618,3.105102280743005,51,1
13691,425,99054,7.234971879336791,66,1
2492,793,25444,10.21027287319422,58,1
10811,346,85982,7.953195819073167,39,0
8474,775,94079,11.102076941232005,55,1
16385,763,56586,3.453524565151053,73,1
11738,422,24789,2.1118589197478275,44,1
15979,773,1617,0.1011953188559985,38,1
13755,433,3333,0.24231188658669575,58,0
11797,322,40002,3.390862083580571,48,0
16607,534,63620,3.8309146745348346,44,0
14867,358,87688,5.89816371830228,54,0
9866,463,89627,9.084431380498682,19,1
17449,515,511,0.029285345865092554,71,0
12685,482,37850,2.9838391801340167,64,1
7451,389,82172,11.028318346530668,26,1
10548,610,86053,8.15822904816079,36,1
9186,556,31786,3.4602656215980843,59,1
8102,832,74356,9.17748704023698,53,1
2619,832,36244,13.838869797632684,27,1
2882,351,74714,25.924358084663428,57,0
5642,637,67261,11.921481744062389,71,0
3296,470,18477,5.605885922330097,62,0
16122,366,46533,2.8863044287309267,56,1
4895,599,34469,7.04167517875383,24,0
19313,531,8496,0.4399109408170662,21,0
7366,367,12270,1.6657616073852837,32,0
10711,805,76008,7.096256185230137,29,1
10199,327,20724,2.0319639180311797,65,0
12717,350,30416,2.3917590626720138,23,0
5423,559,35575,6.560022127973446,26,1
12211,483,81190,6.648923102121039,52,0
14782,322,76614,5.182925179272088,25,0
14474,428,93566,6.464418958131823,24,0
5667,590,73108,12.900652902770425,21,1
10277,800,17408,1.693879536829814,30,1
14424,485,19359,1.3421381031613977,36,0
10155,778,8698,0.8565238798621368,24,1
5583,791,70392,12.608275120902741,27,1
17515,812,93063,5.313331430202683,42,1
6009,366,39492,6.572141787319022,61,0
12410,766,74781,6.025866236905721,52,1
6967,584,43634,6.262953925649491,42,0
12695,716,42864,3.3764474202441908,46,1
11135,399,94482,8.485136955545578,73,0
7722,488,37355,4.837477337477337,29,1
17514,687,37690,2.151992691561037,68,1
13128,540,37814,2.880408287629494,64,0
6444,716,31645,4.910769708255742,57,1
9618,475,84814,8.818257433977958,29,0
3196,686,72739,22.759386733416772,69,0
14297,770,56630,3.960970833041897,23,1
4787,532,48171,10.062878629621892,27,1
9927,751,21658,2.1817266042107386,19,1
4176,576,15797,3.7828065134099615,73,0
10792,528,58799,5.448387694588584,62,1
11171,470,98342,8.803330051024975,42,0
4451,512,96494,21.679173219501237,24,1
2628,581,52236,19.876712328767123,57,0
11821,340,6265,0.5299890026224515,40,0
9778,421,72134,7.37717324606259,65,0
5696,526,82678,14.51509831460674,28,0
14972,593,53494,3.572936147475287,53,0
10307,566,52268,5.071116716794411,66,0
6956,840,26998,3.8812535940195514,65,1
12195,750,91426,7.497006970069701,68,1
19076,748,94414,4.949360452925141,40,1
3105,360,61339,19.754911433172303,60,0
17417,801,14306,0.8213814089682494,24,1
16188,446,64006,3.9539164813442054,44,0
14602,633,47345,3.242364059717847,30,1
11256,441,11885,1.0558813077469793,68,0
16212,343,43826,2.7033061929434985,34,0
3913,443,55597,14.208280092001022,49,1
12593,632,7443,0.5910426427380291,43,1
3772,796,97375,25.815217391304348,74,1
14996,695,17084,1.139237129901307,39,0
4871,354,89447,18.36316978033258,30,0
15234,606,4383,0.2877116975187082,29,1
19044,722,92313,4.847353497164462,24,1
12521,716,34361,2.744269627026595,18,1
12642,624,80294,6.351368454358488,50,0
3132,379,61331,19.58205619412516,69,0
2699,330,95057,35.21934049648018,72,1
16534,411,20529,1.2416233216402563,31,1
12230,771,58574,4.789370400654129,64,1
8297,373,88627,10.681812703386766,60,0
14839,778,96917,6.531235258440596,73,1
9812,686,30932,3.1524663677130045,58,0
6557,732,1908,0.2909867317370749,34,1
4179,711,30358,7.264417324718832,21,1
13030,766,30412,2.333998465080583,69,1
11065,547,83710,7.565295978309987,68,0
10275,419,81032,7.88632603406326,56,0
19806,366,2928,0.14783398970009087,18,1
17089,626,65158,3.812862075019018,58,1
5180,769,30632,5.9135135135135135,62,1
8696,792,32309,3.715386384544618,41,1
11583,585,9280,0.8011741345074679,51,0
18998,611,40449,2.1291188546162756,51,1
15869,608,87171,5.493162770180856,41,1
13757,396,26957,1.9595115214072836,32,1
18654,412,36895,1.9778599764125657,34,0
14258,755,70499,4.944522373404404,30,1
4468,762,93057,20.82743957027753,24,1
16208,431,98151,6.055713228035538,26,1
17042,420,21695,1.2730313343504283,61,1
17639,496,74893,4.245875616531549,52,0
13546,781,63123,4.659899601358335,40,1
14327,338,25176,1.7572415718573322,71,1
16270,811,18409,1.1314689612784266,64,1
17523,773,56967,3.250984420475946,56,1
16300,460,987,0.060552147239263804,40,0
12775,588,54462,4.263170254403131,43,1
14265,499,67501,4.731931300385559,18,1
18673,827,96854,5.186847319659401,31,1
8614,802,26015,3.020083584861853,49,1
5252,547,94727,18.036367098248288,68,0
9415,682,66404,7.053000531067446,65,1
18662,517,50281,2.694298574643661,27,1
13116,386,37146,2.832113449222324,18,0
18964,381,48231,2.543292554313436,22,1
6958,361,29032,4.1724633515377985,20,1
6276,799,28305,4.510038240917782,66,1
6776,341,54306,8.014462809917354,67,0
19208,311,88176,4.590587255310288,70,1
5832,414,18318,3.1409465020576133,44,0
16901,517,13246,0.7837406070646707,68,1
7445,405,33844,4.545869711215581,71,1
3380,827,32602,9.645562130177515,74,1
11865,771,21584,1.8191319005478297,39,1
15926,686,15169,0.9524676629411026,35,1
13580,525,25968,1.9122238586156113,33,0
7634,780,6385,0.8363898349489127,19,1
7810,707,73758,9.44404609475032,64,1
12179,756,25444,2.089169882584777,30,1
14251,320,62497,4.385446635323837,62,1
15131,502,5362,0.3543718194435265,33,0
14707,716,99254,6.7487590943088325,25,1
4749,715,8250,1.737207833228048,60,1
15156,747,68354,4.510029031406703,25,1
18589,811,36368,1.956425843240626,71,1
5450,384,44109,8.093394495412843,27,1
9214,466,80589,8.746364228348165,72,1
13814,683,57645,4.172940495149848,50,0
7141,767,56997,7.981655230359894,48,1
4708,371,27426,5.825403568394223,29,1
17088,820,39023,2.2836493445692883,26,1
13834,772,59267,4.284154980482868,54,1
14278,557,24892,1.7433814259700238,26,0
12014,574,59232,4.930248043948726,65,1
5273,319,94897,17.996776028826094,35,0
16367,789,59225,3.61856174008676,47,1
6538,789,16007,2.448302233098807,49,1
14541,625,79777,5.486348944364211,57,1
10712,828,44858,4.187640029873039,40,1
11168,388,45073,4.0359061604584525,28,0
5551,785,89438,16.112051882543685,37,1
14297,649,90042,6.297964607959712,36,1
12965,383,83098,6.409409949865021,53,0
4832,686,20239,4.1885347682119205,69,0
15422,386,62969,4.083063156529633,43,0
2152,606,13065,6.071096654275093,27,0
13156,453,41291,3.138567953785345,41,0
13108,739,38805,2.960405859017394,30,1
4800,563,98831,20.589791666666667,69,0
7310,720,18443,2.522982216142271,63,1
11944,792,9290,0.7777963831212324,70,1
4610,710,211,0.045770065075921906,51,1
14067,472,83634,5.945404137342717,46,0
3104,303,19072,6.144329896907217,53,0
12728,771,43290,3.4011627906976742,24,1
9263,409,85186,9.19637266544316,68,0
3914,336,15115,3.8617782319877363,47,1
2406,330,5149,2.1400665004156276,34,0
15689,680,41992,2.6765249537892792,65,0
2166,567,17716,8.179132040627886,30,0
2508,310,97724,38.96491228070175,73,1
5664,643,13621,2.404837570621469,41,1
15050,843,6820,0.453156146179402,71,1
2680,465,42800,15.970149253731343,72,0
6357,641,55043,8.658644014472236,48,0
3363,781,30399,9.039250669045495,44,1
11523,318,14002,1.2151349474963118,67,0
4292,483,43098,10.041472506989749,38,0
3538,844,45511,12.863482193329565,61,1
5408,309,53243,9.845229289940828,72,0
